id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
90676,Short North - Italianate Cottage,483306,Audra & Lacey,,Near North/University,39.98394,-83.00321,Entire home/apt,100,1,423,2021-02-07,3.71,3,128
543140,Private queen bedroom 1 - N.Campus,2350409,Edward,,Near North/University,40.01243,-83.00986,Private room,25,3,99,2020-12-22,0.95,3,297
591101,The Bellows' Studio Loft  (3rd floor apartment),2889677,Gail,,Near East,39.96086,-82.97968,Private room,80,2,226,2021-02-14,2.17,1,363
681145,2 bed/Safe/Quiet/Clean/Ample Parking/OSU/Laundry,3468444,Vicki,,Near North/University,40.01898,-83.00067,Entire home/apt,115,2,132,2020-08-04,1.29,2,0
923248,1 Single Bed in a Shared Coed Dorm at the Hostel,4965048,Mathew,,Near North/University,40.01259,-83.00164,Shared room,35,1,223,2020-11-15,2.29,10,283
927867,Full Private Room at the Hostel,4965048,Mathew,,Near North/University,40.01259,-83.00164,Private room,67,1,47,2021-01-22,0.52,10,282
1217678,Comfortable rooms in Clintonville 1,5707733,Russell,,Clintonville,40.03828,-83.01838,Private room,75,1,166,2020-10-18,1.78,2,355
1286887,Better than a hotel! German Village,78761,Jeff & Stevo,,Near South,39.947,-82.99074,Entire home/apt,213,7,136,2020-09-30,1.49,1,288
1336145,Comfortable rooms in Clintonville 2,5707733,Russell,,Clintonville,40.03689,-83.0183,Private room,75,1,131,2020-07-25,1.44,2,355
1520102,1 Single Bed in a Shared Coed Dorm at the Hostel,4965048,Mathew,,Near North/University,40.01259,-83.00164,Shared room,38,1,45,2020-09-27,0.53,10,267
1763836,Charming 1BR Clintonville Apt (1-week min. rental),7785489,Nancy,,Near North/University,40.01796,-83.00267,Entire home/apt,75,7,81,2020-12-31,0.91,3,346
2134901,Terrific Apt just south of OSU,6466841,Linda,,Near North/University,39.98743,-83.01669,Entire home/apt,180,2,31,2020-12-23,0.36,3,332
2172026,Mid-Century Sweet Little Apartment,6466841,Linda,,Near North/University,39.9867,-83.01121,Entire home/apt,140,2,23,2021-01-23,0.27,3,327
2196955,Close to OSU and Riverside Hospital (30day min),11043646,Curt,,West Olentangy,40.02356,-83.03218,Private room,30,30,49,2020-12-12,0.82,3,133
2227278,German Village Getaway,11366166,Tina,,Near South,39.94098,-82.98737,Entire home/apt,250,4,3,2017-10-29,0.05,1,291
2262958,Great apartment with extra rooms,6466841,Linda,,Near North/University,39.98702,-83.01136,Entire home/apt,160,2,36,2021-01-10,0.44,3,357
2349920,Eclectic Short North Escape w/FREE Parking,10776491,Catherine & Bryan,,Near North/University,39.98617,-83.00371,Entire home/apt,179,2,132,2020-12-20,1.54,5,290
2642205,Comfortable nice Bedroom,13527293,Danny,,Eastland/Brice,39.92098,-82.82189,Private room,50,1,12,2019-10-27,0.20,1,365
3193181,LUXURY LIVING on a budget,16184897,Toya,,South Linden,40.0087,-82.97472,Entire home/apt,60,1,139,2021-01-02,1.70,10,132
3731977,Relaxation Near Easton (Sky),18986310,Alissa,,Rocky Fork-Blacklick,40.09093,-82.88549,Private room,50,28,41,2020-10-02,0.59,1,0
3940646,The Manor-  3rd FL. Loft Apt. - Close to Downtown,19532241,Tawana,,Near East,39.9659,-82.97557,Entire home/apt,56,1,237,2021-02-13,5.07,1,71
3975468,"Serial Entrepreneur-Ship (""S.E.S"")",16184897,Toya,,South Linden,40.00899,-82.97534,Private room,45,1,63,2020-03-30,0.82,10,180
4679761,King Private Room at the Hostel,4965048,Mathew,,Near North/University,40.01257,-83.00159,Private room,84,1,40,2020-11-15,0.70,10,275
5297763,"Comfy I, 3BD, Free Parkng, Monthly Rates Avail!",27439453,Ingrid & Mike,,Near North/University,39.98879,-83.00255,Entire home/apt,114,1,259,2021-01-30,3.72,12,360
5372431,CMH Airport | Hosting One Person at a Time.,24503470,Erica,,Northeast,40.01027,-82.92709,Private room,32,2,99,2021-01-14,1.40,2,32
5533834,Large Short North House,28695156,Miles,,Near North/University,39.98296,-82.99871,Entire home/apt,308,1,132,2020-11-21,1.82,5,356
5820556,Short North Close to OSU!,119415,Douglas,,Near North/University,39.98992,-83.00427,Entire home/apt,91,2,141,2021-01-18,1.98,1,300
5854666,Nice BD/ off street parking/Shabat,25144683,Joe,,Eastmoor/Walnut Ridge,39.96927,-82.92156,Private room,75,2,8,2019-08-11,0.14,1,365
6391158,"Your  Home in Columbus ,Ohio 43230",33321292,Figen,,Rocky Fork-Blacklick,40.06225,-82.85429,Private room,48,1,135,2021-02-13,1.94,2,365
6416756,Your home in Columbus 43230,33321292,Figen,,Rocky Fork-Blacklick,40.06193,-82.85436,Private room,58,1,102,2021-01-15,1.46,2,361
6448501,Quaint Townhome | Walkable | Work From Here!,8963103,Sarah,,Near South,39.93983,-82.99632,Entire home/apt,78,2,77,2021-02-15,1.10,18,0
6805322,The Short S.T.O.P.P,16184897,Toya,,South Linden,40.00711,-82.97379,Shared room,25,1,47,2020-03-01,0.69,10,89
6924472,Private 3rd floor room close to OSU & Short North!,24519205,Darrin,,Near North/University,39.992,-83.01084,Private room,24,1,86,2021-02-08,1.35,3,331
7021423,Historic home near German Village,18747785,Rebecca,,Near South,39.94993,-82.98231,Entire home/apt,220,30,28,2019-05-21,0.41,1,180
7061726,"Comfy II, 3BD, Free Parkng, Monthly Rates Avail!",27439453,Ingrid & Mike,,Near North/University,39.98695,-83.00125,Entire home/apt,102,1,299,2021-02-14,4.38,12,363
7564891,Tulsa #3 Nicely Priced Bedroom,39662644,Paul,,Northland,40.06467,-82.98839,Private room,54,30,12,2020-12-16,0.18,8,326
7617016,Tulsa #1 Large House Master Bedroom,39662644,Paul,,Northland,40.06467,-82.98839,Private room,61,30,9,2020-11-07,0.13,8,327
7637541,Tulsa #4 Nicely Priced Bedroom,39662644,Paul,,Northland,40.06466,-82.98839,Private room,54,30,14,2020-03-31,0.24,8,352
7771588,1BR Apt. on Clintonville Ravine,7785489,Nancy,,Near North/University,40.01904,-83.00172,Entire home/apt,85,3,88,2021-01-01,1.36,3,113
7909479,Beautiful condo in downtown,41706311,David,,Downtown,39.96581,-82.99891,Entire home/apt,107,30,27,2015-12-20,0.40,1,365
8492057,Restful Retreat right in the city!,10577548,Eliah,,Clintonville,40.06819,-83.02479,Private room,95,1,24,2019-07-21,0.47,1,362
8507141,"Tulsa #5 Bedroom, large",39662644,Paul,,Northland,40.0615,-82.98872,Private room,54,30,12,2021-02-05,0.35,8,353
8507146,Tulsa #6 Nicely Priced Bedroom,39662644,Paul,,Northland,40.06467,-82.98839,Private room,54,30,15,2021-01-08,0.27,8,260
8578379,Beautiful Olde Towne East Home close to Downtown,44880235,Regan,,Near East,39.96145,-82.97216,Private room,27,1,410,2021-02-21,6.24,2,343
8662090,Classic Second-Floor Olde Town East-Full Apartment,1583338,Jay & Michael,,Near East,39.96661,-82.96441,Entire home/apt,65,2,132,2021-01-03,2.05,1,24
8688424,Fabulous apartment inside beautiful home,35480169,Margaret,,Northwest,40.06366,-83.09885,Private room,64,2,40,2020-02-13,0.61,1,363
8702043,Big 3 Story House Downtown Columbus,28695156,Miles,,Near North/University,39.98382,-83.01635,Entire home/apt,314,1,129,2020-09-21,2.00,5,363
8798720,SHORT NORTH STUDIO. 1 minute to HIGH ST.,32818643,Russell,,Near North/University,39.98507,-83.00626,Entire home/apt,740,30,70,2019-01-08,1.08,1,365
9213984,Peaceful home in the Dublin area,36990978,Bonnie,,Far Northwest,40.10672,-83.07529,Entire home/apt,160,2,138,2021-01-05,2.16,1,359
9403080,"""The Coop""  Near Easton Town Center Columbus, OH",7934201,Robin,,Northland,40.06079,-82.92073,Entire home/apt,90,1,216,2021-02-15,3.98,1,308
9561460,Map Room - Olde Towne/Franklin Park-Historic Home,25656963,Josh,,Near East,39.96028,-82.95052,Private room,43,1,401,2021-02-14,6.36,2,180
9616366,Easton | Hosting One Person at a Time.,24503470,Erica,,Northeast,40.00921,-82.92745,Private room,32,2,106,2021-01-15,1.72,2,36
9903695,3 Bedroom Italian Village/Short North Home.,17923537,Jon,,Near North/University,39.97977,-83.00284,Entire home/apt,170,2,164,2020-10-12,2.68,1,357
9940207,THE SIELTH LOFT MASTER- DOWNTOWN,51086315,Siobhan,,Near East,39.95422,-82.96544,Private room,59,30,51,2019-09-21,0.84,3,365
9945145,THE SIELTH MASTER KING QUAINT STAY- DOWNTOWN,51086315,Siobhan,,Near East,39.9547,-82.96428,Private room,49,30,35,2019-08-12,0.67,3,365
10016466,Modern Industrial Loft Space Fully Renovated,44442395,Jeff,,Near North/University,39.98184,-83.02069,Entire home/apt,106,2,104,2020-09-18,1.65,1,0
10057188,Unique Spacious German Village Gem,51611845,Chad,,Near South,39.94565,-82.98558,Entire home/apt,400,30,129,2020-04-01,2.10,1,329
10383297,East Columbus Suburbs with private bath,53450563,John,,Far East,40.00027,-82.78248,Private room,38,1,187,2021-02-21,3.03,1,347
11044568,CozySpace-NearDowntown- Charming Neighborhood!,57247068,Rue,,Hilltop,39.95091,-83.079,Entire home/apt,170,2,29,2020-10-11,0.67,2,339
11047105,Garden Manor Air BnB,57330981,Al,,Near East,39.96938,-82.97235,Entire home/apt,99,2,121,2020-02-24,1.97,1,57
11142752,2 private rooms (queen bed listing),57910238,Marisol,,Northland,40.09852,-82.96423,Private room,50,1,13,2019-03-03,0.21,1,80
11673338,Charming Marble Cliff Area Townhome,61981933,Tammy,,West Scioto,39.98711,-83.06753,Private room,60,1,8,2019-10-13,0.14,2,359
11921949,Single room Close to OSU (30 day min),11043646,Curt,,West Olentangy,40.02452,-83.03391,Private room,32,30,42,2020-12-18,0.72,3,106
12143810,Cozy luxury bedroom w/ private bathroom,63285107,Alberto,,Northwest,40.05428,-83.04824,Private room,35,30,302,2019-10-21,5.18,1,67
12182010,Historic Townhome by Schiller Park: Walk to All!,10776491,Catherine & Bryan,,Near South,39.94298,-82.99072,Entire home/apt,241,2,126,2021-02-14,2.19,5,317
12631194,"Urban I 3 BR 1 BA+Parking, Monthly Rates Avail!",27439453,Ingrid & Mike,,Near North/University,39.98829,-83.0022,Entire home/apt,95,1,226,2021-02-06,4.05,12,361
12684949,Private bed & bath 10 mins from DT,24166286,Tarah,,Rocky Fork-Blacklick,40.07825,-82.86543,Private room,46,1,31,2018-08-11,0.53,1,364
12737365,"Bedroom and Private Bath, Dublin/Hilliard, OH",3492360,Greg,,Hayden Run,40.0599,-83.11814,Private room,33,1,277,2021-01-09,4.83,1,86
12755075,Quaint 1920's Townhouse,69289743,Sarah,,Near South,39.92996,-82.99157,Entire home/apt,70,2,115,2021-02-15,2.03,2,31
12807651,"1BR 1-person Clintonville Apt, (5-day min rental)",7785489,Nancy,,Near North/University,40.01888,-83.00052,Entire home/apt,60,5,27,2020-12-20,0.48,3,291
13045810,Perfect for couples get away or singles traveling,72181837,Greg,,Northland,40.10091,-82.97387,Private room,44,1,91,2020-03-01,2.12,1,267
13089173,Eastwood Heights Lounge,33524881,Keith,,Near East,39.96864,-82.96408,Private room,27,5,86,2020-11-09,1.50,3,112
13095135,Clintonville Home,32912159,John,,Clintonville,40.02797,-83.02092,Entire home/apt,78,1,489,2021-02-14,8.47,1,15
13171999,Eastwood Heights BlueSky Room- Private room,33524881,Keith,,Near East,39.96936,-82.96413,Private room,42,5,30,2020-11-12,0.52,3,0
13223833,Welcome! Share my home on Columbus's Westside :),74207205,Katy,,Far West,40.00983,-83.14662,Private room,35,3,64,2020-11-25,1.14,2,328
13410261,★2 Bed★❤️ of OSU★Mapfre★Laundry★Loft★Walk/Bus★,41002453,Jerry,,Near North/University,40.00939,-82.99704,Private room,41,1,421,2021-02-21,7.35,9,365
13446477,★OSU★Mapfre★Laundry★Bus/walk★Renovated★★ Laundry★,41002453,Jerry,,Near North/University,40.00843,-82.99905,Private room,39,1,227,2021-02-01,4.16,9,365
13478417,Eastwood Heights New Horizons Room,33524881,Keith,,Near East,39.96927,-82.96475,Private room,39,5,7,2020-10-08,0.37,3,117
13672030,Home Away From Home/Private Deck/Yard/Pets Welcome,7114846,Jan,,West Olentangy,40.0397,-83.03151,Entire home/apt,79,2,199,2021-02-01,3.63,1,53
13742680,Clintonville Charmer Room #1,80461847,Cameron,,Near North/University,40.01115,-82.99838,Private room,40,1,121,2020-10-19,2.17,2,206
13761608,Private Room and Bathroom.,17476820,Chuan En,,Northland,40.10171,-82.98133,Private room,35,2,148,2021-01-27,2.63,1,23
13994248,"Rustic Townhouse by Mapfre, Osu, Short North & Downtown",1395861,Toby & Bunny,,Near North/University,40.01891,-82.99861,Entire home/apt,175,2,165,2021-02-21,3.03,3,339
14042295,Short North Carriage House,483306,Audra & Lacey,,Near North/University,39.98459,-83.00228,Entire home/apt,93,1,529,2021-02-06,9.76,3,171
14262378,Cozy Short North Studio Close to OSU,14759634,Leisa,,Near North/University,39.98811,-83.01074,Entire home/apt,54,31,147,2019-11-17,2.65,1,180
14356430,Cozy bedroom in heart of the city,88006238,Robert And Bonnie,,Near East,39.97486,-82.94964,Private room,27,14,40,2021-02-13,0.91,5,264
14518623,Victorian Charmer | Short North Arts District,69366598,Kate,,Near North/University,39.98317,-83.01092,Entire home/apt,143,30,7,2017-03-18,0.13,1,245
14573940,#3 OSU Campus Near Iuka Ravine,39662644,Paul,,Near North/University,40.00482,-82.998,Private room,89,30,9,2019-11-30,0.19,8,363
14637285,★Queen Bed★Walk to OSU★Kitchen★Renovated★Bus★,41002453,Jerry,,Near North/University,40.00843,-82.99905,Private room,40,1,248,2021-01-18,4.54,9,360
14637360,★Restored★Laundry ★FreeParking★OSU★Bus/Walk★2Bath★,41002453,Jerry,,Near North/University,40.00843,-82.99905,Private room,39,1,275,2021-02-08,5.02,9,362
14786187,In the Heart of German Village,38603520,Patricia,,Near South,39.95195,-82.99391,Entire home/apt,235,2,17,2017-09-10,0.32,1,53
14901086,Sweet Little Room in Devonshire,93547897,Chantal-Marie,,Northland,40.10276,-82.97926,Private room,33,2,174,2021-02-13,3.90,3,47
14928551,"Iuka II, 4BR 1.5B, Parking, 1600 sqft RoweRentals",27439453,Ingrid & Mike,,Near North/University,40.00689,-82.99896,Entire home/apt,79,1,133,2021-02-14,2.53,12,355
14949691,Beautiful spacious suite with gym.,42144583,Jason,,Near North/University,39.98391,-82.99771,Private room,67,1,79,2020-11-07,1.47,1,365
15005616,Spacious 1 Bedroom Apartment Near OSU and Downtown,94666498,Corey,,Near North/University,39.99795,-82.99956,Entire home/apt,91,1,60,2020-11-08,1.12,2,64
15008883,Unique Short North 4 BR 2.5 B 2100sqft RoweRentals,27439453,Ingrid & Mike,,Near North/University,39.97937,-83.00123,Entire home/apt,164,1,187,2021-02-21,3.48,12,335
15017759,"Sweet Suite in Historic Woodland Park, downtown",28929522,Annette And TJ,,Near East,39.96978,-82.95881,Entire home/apt,145,2,35,2020-12-23,0.65,1,157
15028474,Housepitality ~ The Traveler's Bungalow!,26958698,Benjamin,,North Linden,40.01799,-82.99314,Entire home/apt,100,1,225,2021-01-31,4.18,49,365
15209057,4th Street Apartments,24032402,Eran,,Near North/University,40.00786,-82.99719,Entire home/apt,80,4,53,2020-11-25,0.99,2,329
15301272,German Village Gem!,97433871,Michael,,Near South,39.95035,-82.98907,Entire home/apt,85,30,0,,,1,111
15332339,German Village Artist Studio,56079165,Steve,,Near South,39.95122,-82.9875,Entire home/apt,85,2,93,2020-03-08,1.92,1,365
15393760,"Private clean, quite room and bath in a safe area.",98453972,Johnny & Lisa,,Far North,40.11753,-82.97726,Private room,41,3,40,2019-11-04,0.83,1,328
15478932,Converted Historic Railroad House,92809656,Anthony,,Near South,39.93438,-82.99214,Entire home/apt,85,1,143,2021-01-31,2.71,1,355
15500362,Wonderful Weekend or Relaxing Extended Stay Space,29129391,Jason,,Near East,39.97323,-82.9573,Private room,50,1,66,2020-03-21,1.25,1,359
15509274,Columbus Comfort. Close to all top attractions!!,57247068,Rue,,Hilltop,39.94995,-83.0804,Entire home/apt,249,2,97,2021-02-08,2.32,2,340
15552200,Short North Apartment just steps from ~EVERYTHING!,4418841,Anton,,Near North/University,39.98652,-83.00743,Entire home/apt,87,6,117,2021-02-15,2.23,2,147
15820986,THE SIELTH KING+QUEEN+FULL (3 SEPERATE ROOMS),51086315,Siobhan,,Near East,39.95418,-82.96608,Private room,299,30,0,,,3,365
15883347,"Safe, Roomy, Dog Friendly Studio w/ salt spa visit",877959,Elizabeth,,Clintonville,40.03789,-83.01618,Entire home/apt,65,2,91,2020-03-15,1.76,1,0
15929897,Guest Suite @ OSU & Short North Arts District,52174539,Kate & Nat,,Near North/University,39.98939,-83.01006,Entire home/apt,50,2,386,2021-02-07,7.76,11,185
15966488,Sleeping in the City,103700433,Erin,,Downtown,39.95796,-82.99396,Entire home/apt,100,2,195,2021-01-22,3.83,4,75
16041611,Lovely South Columbus/Casino Minutes Away,104404457,Carletta,,Rickenbacker,39.86481,-82.99003,Private room,275,1,1,2017-01-25,0.02,2,0
16154072,Olde Towne East Historical Home,105433925,Fitumi,,Near East,39.95516,-82.96894,Entire home/apt,320,30,18,2020-11-01,0.75,1,334
16299456,A Zen Art Oasis - Private Guest Room,32264522,SueB,,Near North/University,39.98234,-83.01168,Private room,85,2,53,2020-08-09,1.04,1,0
16323611,Chic Studio in Historic Building by German Village,106558116,Natalia,,Near South,39.94374,-82.98396,Entire home/apt,89,1,184,2021-01-29,3.64,1,9
16465310,Retro Retreat in the Short North Arts District!,4348949,Gigi,,Near North/University,39.983,-83.00532,Entire home/apt,125,3,53,2020-11-29,1.10,1,179
16534298,Conveniently located 1-bed apartment,107079813,Andrew,,Far Northwest,40.09172,-83.06769,Entire home/apt,37,2,99,2021-02-16,1.98,1,332
16553536,Taste the REIGNbow,16184897,Toya,,South Linden,40.00724,-82.97547,Entire home/apt,85,1,45,2020-02-16,0.89,10,180
16754197,The Gallery (Short North/OSU/Downtown),39185455,Deanna,,Near North/University,39.98846,-83.0073,Entire home/apt,69,1,267,2021-02-15,5.77,1,359
17071735,3rd Floor Suite in Historic Home on Goodale Park,114502307,,,Near North/University,39.97792,-83.00915,Entire home/apt,129,2,105,2021-02-21,2.17,2,158
17265759,Loft Carriage House—Short North/Convention Center,116400313,Nate,,Near North/University,39.97668,-83.0067,Entire home/apt,220,2,72,2020-04-29,1.50,24,180
17365804,"Urban II 3 BR 1 BA+Parking, Monthly Rates Avail!",27439453,Ingrid & Mike,,Near North/University,39.98822,-83.00088,Entire home/apt,93,1,221,2021-02-10,4.55,12,356
17583844,Convenient Casa - 1 or 2 Bedroom Option,60241756,Thomas,,Hayden Run,40.0639,-83.17577,Private room,52,2,40,2019-11-10,0.85,1,21
17681523,"Comfy home near OSU, Dublin, Worthington",76628675,Jake,,Far Northwest,40.10746,-83.07188,Entire home/apt,125,2,86,2020-08-24,1.84,8,175
17791756,Short North 4 Bedroom House,28695156,Miles,,Near North/University,39.97913,-83.00109,Entire home/apt,364,1,73,2020-11-24,1.59,5,356
18131334,Lovely South Palace,104404457,Carletta,,Far South,39.90747,-82.92884,Shared room,270,1,0,,,2,0
18173844,German Village / Brewery District,41648795,Kevin,,Near South,39.94241,-82.99722,Private room,70,30,72,2020-11-02,1.61,1,65
18222598,Bustling Brewery District Bungalo!,82341129,Justin,,Near South,39.94418,-82.99966,Entire home/apt,111,1,181,2020-10-11,3.99,1,362
18535724,Private queen bedroom 2 - N. Campus,2350409,Edward,,Near North/University,40.01063,-83.00838,Private room,24,3,14,2021-01-31,0.30,3,296
18577026,Cozy Townhome Next to OSU and Short North (B),52670347,Pat,,Near North/University,39.98931,-83.00851,Entire home/apt,126,2,172,2021-02-14,3.77,3,47
18631993,Short North Studio Apt. w/Off-street Parking,71666929,August,,Near North/University,39.9831,-83.00663,Entire home/apt,78,7,374,2021-01-04,9.14,3,352
18735741,City Vibe (Short North/Victorian Village),51970180,Eric,,Near North/University,39.97709,-83.00892,Private room,89,1,162,2021-02-14,3.57,1,169
18754945,Grandview Post-War Charmer,106768476,Tom And Sara,,West Olentangy,39.99031,-83.03687,Entire home/apt,100,2,164,2021-02-14,3.57,1,89
18768075,"Modern Ranch, WiFi, Garage, 55""TV, Roku, Huge Yard",33532441,Alex,,Eastmoor/Walnut Ridge,39.93966,-82.91436,Entire home/apt,109,2,95,2021-01-23,2.07,3,318
18789244,A Taste Of Europe,130329396,Elizabeth,,Far South,39.88705,-82.92825,Entire home/apt,95,2,54,2021-02-21,1.79,1,265
18842852,"Short North Cozy, Clean Studio. Parking included.",99874408,Neriana,,Near North/University,39.97564,-83.00439,Entire home/apt,95,1,203,2020-06-22,4.50,1,342
18893274,Ramona's Hideaway,114371691,Tim,,Near East,39.96068,-82.98104,Entire home/apt,116,1,151,2021-01-18,3.42,1,179
18930516,Goodale Park Carriage House - heart of Short North,114502307,,,Near North/University,39.978,-83.00951,Entire home/apt,99,1,268,2021-02-21,5.98,2,343
19052130,Clintonville Spacious Basement w/ Private Entrance,132987777,Cory,,Clintonville,40.03501,-83.01691,Private room,68,1,120,2021-01-22,2.65,1,55
19134865,Standard space near OSU,133741407,Frank,,South Linden,40.00077,-82.98095,Private room,85,5,1,2018-08-26,0.03,1,0
19182076,Carriage House on Wall Street,134168758,Lainie,,Near South,39.94123,-82.99742,Entire home/apt,126,2,103,2021-02-02,2.31,1,329
19183032,Triple Private Room at the Hostel,4965048,Mathew,,Near North/University,40.01257,-83.00159,Private room,80,1,14,2020-09-11,0.35,10,267
19183954,Family Room at the Hostel,4965048,Mathew,,Near North/University,40.01257,-83.00159,Private room,127,1,10,2020-06-28,0.24,10,267
19328258,Clintonville Charmer Room #2,80461847,Cameron,,Near North/University,40.01132,-82.99985,Private room,40,1,61,2020-11-22,1.40,2,315
19348897,Entire Olde Town East Condo,74068166,Dr. Leslie,,Near East,39.96907,-82.97191,Entire home/apt,67,1,153,2021-02-15,3.44,1,75
19469926,Short North/Central Italian Village Home,35241426,Kevin And Megan,,Near North/University,39.98076,-83.00018,Entire home/apt,450,1,70,2021-01-02,1.64,1,257
19679998,German Village area home,138599343,Thomas,,Near South,39.94476,-82.98631,Entire home/apt,175,7,10,2018-11-01,0.23,1,173
19700416,Peaceful Room in Devonshire,93547897,Chantal-Marie,,Northland,40.10267,-82.98094,Private room,33,3,71,2021-02-17,1.65,3,61
19811151,"Lovely  2 BR  by bike path, 2 miles to OSU",34871997,Kathy,,Clintonville,40.02318,-83.01869,Entire home/apt,99,2,112,2021-01-31,2.66,1,1
19813596,A Secluded and Tranquil City retreat,139974150,Evette,,West Scioto,39.99624,-83.07833,Private room,98,1,36,2021-02-12,0.85,5,87
19840029,Historic Studio Loft - Primo Location,31798233,Sam,,Near North/University,39.97467,-83.00347,Entire home/apt,100,1,222,2021-02-21,5.30,1,176
19859814,Studio with a View,103700433,Erin,,Downtown,39.95784,-82.99409,Entire home/apt,100,2,225,2020-10-25,5.34,4,90
19862861,"Doc's Retreat: 2BD House, Walk Downtown Nationwide",1230733,Esther,,Near South,39.94639,-82.9798,Entire home/apt,150,30,15,2020-04-11,0.38,2,145
19923750,Bedroom with private bath. monthly only,88006238,Robert And Bonnie,,Near East,39.97405,-82.94968,Private room,28,7,49,2020-11-15,1.13,5,265
19928533,Housepitality ~ The Beautiful Bungalow - Clean!,26958698,Benjamin,,North Linden,40.02038,-82.99268,Entire home/apt,82,1,172,2021-01-16,4.09,49,362
19961055,"Beautiful, spacious home, walking distance to OSU",72162010,Matthew,,Near North/University,40.0134,-83.01016,Entire home/apt,229,2,17,2020-06-21,0.40,2,344
20015830,Comforts of Home -Instant book monthly only,88006238,Robert And Bonnie,,Near East,39.9759,-82.94909,Private room,22,7,85,2021-01-14,1.95,5,238
20053350,Housepitality~The Franklin Park Hideaway- Location,26958698,Benjamin,,Near East,39.96861,-82.95567,Entire home/apt,78,1,138,2021-02-15,3.19,49,365
20132677,"Charming Renovated Duplex, Minutes from Downtown",35045902,Kelly & Eric,,Near South,39.93006,-82.98397,Entire home/apt,123,2,191,2021-01-02,4.51,1,152
20170350,Massive Historic 4BD/3BA House near Short North!,58040421,Tom,,Near North/University,39.98653,-83.01006,Entire home/apt,160,1,139,2020-12-16,3.25,6,309
20276424,Cozy Newly built townhouse,144306145,Geri,,Hayden Run,40.06111,-83.17541,Entire home/apt,90,30,49,2020-12-28,1.15,2,55
20394599,Enjoy my master guest bedroom,76628675,Jake,,Far Northwest,40.10763,-83.07181,Private room,46,7,2,2019-11-11,0.06,8,175
20451291,Enjoy my guest bedroom.,76628675,Jake,,Far Northwest,40.10891,-83.07118,Private room,37,30,3,2020-03-03,0.07,8,0
20456401,Near Polaris Shopping Mall and Entertainment!,144300142,Allyn,,Far North,40.13555,-82.96969,Entire home/apt,127,2,94,2021-02-14,2.22,1,10
20469877,"Iuka I, 5BR, 1.5B, Parking, 1600 sqft RoweRentals",27439453,Ingrid & Mike,,Near North/University,40.00633,-82.99825,Entire home/apt,85,1,109,2021-01-31,2.58,12,355
20553452,Berwick Home Bed and Breakfast,146780746,Victoria,,Eastmoor/Walnut Ridge,39.93359,-82.92253,Private room,75,3,5,2019-05-19,0.12,1,90
20620942,Clean & Tranquil Home Away From Home,35426465,Karen,,Clintonville,40.03309,-83.02207,Entire home/apt,181,1,80,2021-02-14,2.15,1,227
20674936,Cozy Private Room with Family room,144306145,Geri,,Hayden Run,40.06173,-83.17463,Private room,47,1,103,2021-02-06,2.45,2,196
20694473,Short North/Italian Village Townhome,90791703,Jim,,Near North/University,39.98013,-82.99965,Entire home/apt,104,1,145,2021-02-15,3.46,1,172
20754302,Art at 185 German Village,22063803,Marty,,Near South,39.94573,-82.99216,Entire home/apt,81,1,258,2021-02-21,6.16,1,306
20793472,German Village - Beakerloo Apt A,42309439,Lucy & Brent,,Near South,39.94444,-82.99317,Entire home/apt,95,1,129,2020-03-01,3.15,2,1
20858721,Clintonville Apartment! Close Downtown & OSU!- C,119188865,Bridgid,,Near North/University,40.01791,-83.00262,Entire home/apt,65,3,63,2021-01-20,1.50,4,359
20871689,Short North 4BR 2 Bath FREE PARKING + WiFi,10210173,Justin,,Near North/University,39.98072,-83.01231,Entire home/apt,199,2,113,2021-01-17,2.78,1,310
21028916,Sophia's Sunny Place,151456682,Sophia,,West Olentangy,40.01837,-83.04442,Entire home/apt,151,2,70,2021-02-17,1.71,1,268
21071138,Huge Downtown Apartment with Free Parking,22992627,Joey,,Downtown,39.95556,-82.99958,Entire home/apt,107,3,102,2020-11-15,2.48,2,279
21095781,Convenient 2BR 1/3 Mile from High St. w/ Parking!,58040421,Tom,,Near North/University,39.9833,-83.00829,Entire home/apt,93,1,89,2020-12-12,2.17,6,266
21121147,Urban Brownstone where OSU meets the Short North,11478396,Richard,,Near North/University,39.98857,-83.00744,Entire home/apt,87,2,66,2020-11-29,1.62,1,81
21142497,The High Street Hideaway,66971595,Laura,,Near North/University,39.97377,-83.00442,Entire home/apt,99,1,311,2021-02-07,7.51,1,194
21176622,Cozy Apartment in the Heart of Grandview / OSU,4418841,Anton,,West Olentangy,39.99567,-83.03693,Entire home/apt,95,6,62,2021-02-07,1.51,2,243
21186596,Luxury three story apartment in SHORT NORTH,152060241,Milana,,Near North/University,39.97924,-83.00278,Entire home/apt,264,1,64,2020-11-21,1.55,1,176
21229004,Tiny House! Victorian Village- Walk to OSU!,119188865,Bridgid,,Near North/University,39.98709,-83.01623,Entire home/apt,68,3,84,2021-01-16,2.06,4,314
21313490,Haven on High St: Let's give together!,41008017,Parth,,Near North/University,39.9913,-83.00726,Entire home/apt,39,2,141,2021-02-26,3.43,1,108
21320030,Absolute Perfection for Work@Home or Longer Stays,27861358,Will,,Far Northwest,40.11688,-83.08667,Entire home/apt,49,2,172,2020-09-01,4.27,3,92
